"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2025-02-25T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",12.29,"provisorisch"
"2025-02-25T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",30.84,"provisorisch"
"2025-02-25T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",26.38,"provisorisch"
"2025-02-25T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",15.16,"provisorisch"
"2025-02-25T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",9.65,"provisorisch"
"2025-02-25T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",78.89,"provisorisch"
"2025-02-25T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-02-25T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",NA,"provisorisch"
"2025-02-25T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",37.64,"provisorisch"
"2025-02-25T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",22.87,"provisorisch"
"2025-02-25T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",36.91,"provisorisch"
"2025-02-25T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",23.71,"provisorisch"
"2025-02-25T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",15.31,"provisorisch"
"2025-02-25T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",10.76,"provisorisch"
"2025-02-25T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",82.73,"provisorisch"
"2025-02-25T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-02-25T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",15394.5,"provisorisch"
"2025-02-25T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",48.73,"provisorisch"
"2025-02-25T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",32.83,"provisorisch"
"2025-02-25T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",42.86,"provisorisch"
"2025-02-25T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",19.63,"provisorisch"
"2025-02-25T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",15.38,"provisorisch"
"2025-02-25T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",10.37,"provisorisch"
"2025-02-25T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",79.62,"provisorisch"
"2025-02-25T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-02-25T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",12.37,"provisorisch"
"2025-02-25T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",4,"provisorisch"
"2025-02-25T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",17.52,"provisorisch"
"2025-02-25T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",44.64,"provisorisch"
"2025-02-25T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",83.81,"provisorisch"
"2025-02-25T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-02-26T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",NA,"provisorisch"
"2025-02-26T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",NA,"provisorisch"
"2025-02-26T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",8.51,"provisorisch"
"2025-02-26T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",2.2,"provisorisch"
"2025-02-26T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",12.9,"provisorisch"
"2025-02-26T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",63.99,"provisorisch"
"2025-02-26T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",4.79,"provisorisch"
"2025-02-26T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",2.55,"provisorisch"
"2025-02-26T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",82.41,"provisorisch"
"2025-02-26T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-02-26T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",NA,"provisorisch"
"2025-02-26T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",11.85,"provisorisch"
"2025-02-26T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",3.57,"provisorisch"
"2025-02-26T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",17.19,"provisorisch"
"2025-02-26T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",63.84,"provisorisch"
"2025-02-26T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",4.35,"provisorisch"
"2025-02-26T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",2.38,"provisorisch"
"2025-02-26T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",85.93,"provisorisch"
"2025-02-26T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-02-26T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",7276.15,"provisorisch"
"2025-02-26T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",26.66,"provisorisch"
"2025-02-26T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",14.88,"provisorisch"
"2025-02-26T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",28.18,"provisorisch"
"2025-02-26T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",54.22,"provisorisch"
"2025-02-26T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",5.38,"provisorisch"
"2025-02-26T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",2.18,"provisorisch"
"2025-02-26T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",82.99,"provisorisch"
"2025-02-26T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-02-26T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",5.45,"provisorisch"
"2025-02-26T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.97,"provisorisch"
"2025-02-26T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",8.93,"provisorisch"
"2025-02-26T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",72.03,"provisorisch"
"2025-02-26T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",85.56,"provisorisch"
"2025-02-26T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-02-27T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",NA,"provisorisch"
"2025-02-27T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",NA,"provisorisch"
"2025-02-27T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",15.01,"provisorisch"
"2025-02-27T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",3.91,"provisorisch"
"2025-02-27T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",22.71,"provisorisch"
"2025-02-27T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",44.15,"provisorisch"
"2025-02-27T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",7.9,"provisorisch"
"2025-02-27T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",4.43,"provisorisch"
"2025-02-27T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",57.96,"provisorisch"
"2025-02-27T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-02-27T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",NA,"provisorisch"
"2025-02-27T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",17.4,"provisorisch"
"2025-02-27T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",5.51,"provisorisch"
"2025-02-27T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",24.83,"provisorisch"
"2025-02-27T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",46.17,"provisorisch"
"2025-02-27T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",6.74,"provisorisch"
"2025-02-27T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",4.5,"provisorisch"
"2025-02-27T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",63.52,"provisorisch"
"2025-02-27T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-02-27T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",9944.3,"provisorisch"
"2025-02-27T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",44.25,"provisorisch"
"2025-02-27T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",27.79,"provisorisch"
"2025-02-27T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",42,"provisorisch"
"2025-02-27T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",31.9,"provisorisch"
"2025-02-27T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",9.5,"provisorisch"
"2025-02-27T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",5.21,"provisorisch"
"2025-02-27T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",46.42,"provisorisch"
"2025-02-27T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-02-27T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",7.32,"provisorisch"
"2025-02-27T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.18,"provisorisch"
"2025-02-27T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",12.18,"provisorisch"
"2025-02-27T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",59.95,"provisorisch"
"2025-02-27T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",68.49,"provisorisch"
"2025-02-27T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-02-28T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",NA,"provisorisch"
"2025-02-28T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",NA,"provisorisch"
"2025-02-28T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",20.29,"provisorisch"
"2025-02-28T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",9.19,"provisorisch"
"2025-02-28T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",24.7,"provisorisch"
"2025-02-28T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",41.12,"provisorisch"
"2025-02-28T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",8.34,"provisorisch"
"2025-02-28T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",5.41,"provisorisch"
"2025-02-28T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",71.24,"provisorisch"
"2025-02-28T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-02-28T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",NA,"provisorisch"
"2025-02-28T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",38.94,"provisorisch"
"2025-02-28T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",25.01,"provisorisch"
"2025-02-28T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",36.12,"provisorisch"
"2025-02-28T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",37.73,"provisorisch"
"2025-02-28T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",10.66,"provisorisch"
"2025-02-28T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",6.55,"provisorisch"
"2025-02-28T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",64.06,"provisorisch"
"2025-02-28T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-02-28T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",17595.07,"provisorisch"
"2025-02-28T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",40.6,"provisorisch"
"2025-02-28T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",25.33,"provisorisch"
"2025-02-28T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",38.81,"provisorisch"
"2025-02-28T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",30.99,"provisorisch"
"2025-02-28T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",11.49,"provisorisch"
"2025-02-28T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",6.11,"provisorisch"
"2025-02-28T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",57.58,"provisorisch"
"2025-02-28T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-02-28T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",7.5,"provisorisch"
"2025-02-28T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.38,"provisorisch"
"2025-02-28T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",12.22,"provisorisch"
"2025-02-28T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",59,"provisorisch"
"2025-02-28T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",77.41,"provisorisch"
"2025-02-28T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-01T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",NA,"provisorisch"
"2025-03-01T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",NA,"provisorisch"
"2025-03-01T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",8.75,"provisorisch"
"2025-03-01T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",2.7,"provisorisch"
"2025-03-01T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",12.6,"provisorisch"
"2025-03-01T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",53.68,"provisorisch"
"2025-03-01T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",11.58,"provisorisch"
"2025-03-01T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",9.79,"provisorisch"
"2025-03-01T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",62.53,"provisorisch"
"2025-03-01T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-01T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",NA,"provisorisch"
"2025-03-01T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",13.87,"provisorisch"
"2025-03-01T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",6.64,"provisorisch"
"2025-03-01T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",16.35,"provisorisch"
"2025-03-01T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",55.48,"provisorisch"
"2025-03-01T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",11.68,"provisorisch"
"2025-03-01T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",10.27,"provisorisch"
"2025-03-01T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",63.98,"provisorisch"
"2025-03-01T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-01T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",8032.35,"provisorisch"
"2025-03-01T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",19.51,"provisorisch"
"2025-03-01T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",9.96,"provisorisch"
"2025-03-01T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",22.05,"provisorisch"
"2025-03-01T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",49.48,"provisorisch"
"2025-03-01T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",11.98,"provisorisch"
"2025-03-01T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",10.04,"provisorisch"
"2025-03-01T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",61.42,"provisorisch"
"2025-03-01T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-01T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",5.61,"provisorisch"
"2025-03-01T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.98,"provisorisch"
"2025-03-01T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",9.22,"provisorisch"
"2025-03-01T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",57.95,"provisorisch"
"2025-03-01T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",66.22,"provisorisch"
"2025-03-01T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-02T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",NA,"provisorisch"
"2025-03-02T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",NA,"provisorisch"
"2025-03-02T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",11.91,"provisorisch"
"2025-03-02T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",3.29,"provisorisch"
"2025-03-02T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",17.72,"provisorisch"
"2025-03-02T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",40.68,"provisorisch"
"2025-03-02T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",16.84,"provisorisch"
"2025-03-02T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",15.02,"provisorisch"
"2025-03-02T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",61.43,"provisorisch"
"2025-03-02T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-02T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",NA,"provisorisch"
"2025-03-02T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",19.45,"provisorisch"
"2025-03-02T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",9.53,"provisorisch"
"2025-03-02T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",22.58,"provisorisch"
"2025-03-02T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",39.76,"provisorisch"
"2025-03-02T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",16.45,"provisorisch"
"2025-03-02T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",15.89,"provisorisch"
"2025-03-02T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",60.92,"provisorisch"
"2025-03-02T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-02T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",9164.52,"provisorisch"
"2025-03-02T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",23.82,"provisorisch"
"2025-03-02T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",11.9,"provisorisch"
"2025-03-02T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",27.31,"provisorisch"
"2025-03-02T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",35.42,"provisorisch"
"2025-03-02T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",17.15,"provisorisch"
"2025-03-02T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",16.07,"provisorisch"
"2025-03-02T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",57.93,"provisorisch"
"2025-03-02T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-02T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",5.6,"provisorisch"
"2025-03-02T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.05,"provisorisch"
"2025-03-02T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",9.11,"provisorisch"
"2025-03-02T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",52.97,"provisorisch"
"2025-03-02T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",69.36,"provisorisch"
"2025-03-02T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-03T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",NA,"provisorisch"
"2025-03-03T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",NA,"provisorisch"
"2025-03-03T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",32.13,"provisorisch"
"2025-03-03T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",13.92,"provisorisch"
"2025-03-03T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",40.1,"provisorisch"
"2025-03-03T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",23.87,"provisorisch"
"2025-03-03T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",22.98,"provisorisch"
"2025-03-03T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",16.6,"provisorisch"
"2025-03-03T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",53.34,"provisorisch"
"2025-03-03T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-03T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",NA,"provisorisch"
"2025-03-03T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",48.74,"provisorisch"
"2025-03-03T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",29.22,"provisorisch"
"2025-03-03T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",48.41,"provisorisch"
"2025-03-03T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",18.24,"provisorisch"
"2025-03-03T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",21.35,"provisorisch"
"2025-03-03T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",17.49,"provisorisch"
"2025-03-03T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",54.54,"provisorisch"
"2025-03-03T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-03T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",20327.65,"provisorisch"
"2025-03-03T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",48.97,"provisorisch"
"2025-03-03T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",29.08,"provisorisch"
"2025-03-03T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",49.06,"provisorisch"
"2025-03-03T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",21.04,"provisorisch"
"2025-03-03T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",22.15,"provisorisch"
"2025-03-03T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",17.65,"provisorisch"
"2025-03-03T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",59.4,"provisorisch"
"2025-03-03T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-03T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",12.78,"provisorisch"
"2025-03-03T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",3.74,"provisorisch"
"2025-03-03T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",18.7,"provisorisch"
"2025-03-03T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",49.98,"provisorisch"
"2025-03-03T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",67.65,"provisorisch"
"2025-03-03T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-04T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",NA,"provisorisch"
"2025-03-04T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",NA,"provisorisch"
"2025-03-04T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",34.09,"provisorisch"
"2025-03-04T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",15.63,"provisorisch"
"2025-03-04T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",41.22,"provisorisch"
"2025-03-04T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",26.09,"provisorisch"
"2025-03-04T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",26.44,"provisorisch"
"2025-03-04T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",19.11,"provisorisch"
"2025-03-04T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",69.44,"provisorisch"
"2025-03-04T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-04T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",NA,"provisorisch"
"2025-03-04T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",50.89,"provisorisch"
"2025-03-04T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",31.35,"provisorisch"
"2025-03-04T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",49.24,"provisorisch"
"2025-03-04T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",20.37,"provisorisch"
"2025-03-04T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",23.57,"provisorisch"
"2025-03-04T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",18.79,"provisorisch"
"2025-03-04T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",67.64,"provisorisch"
"2025-03-04T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
